encoder,query_domain,query_identifier,query_class,top1_identifier,top1_class,top1_similarity,fruit_consistency_at_1,fruit_consistency_at_5,fruit_consistency_at_10,freshness_consistency_at_1,freshness_consistency_at_5,freshness_consistency_at_10,six_class_consistency_at_1,six_class_consistency_at_5,six_class_consistency_at_10,top10_identifiers,top10_classes,top10_similarities
siglip2,fruitvision,Banana/Rotten/msg5170347760-70494.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana,0.931652307510376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.22.50 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.10.55 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.16.57 PM.png|test/rotten_banana/rotated_by_60_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.48.18 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.21 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.01.21 PM.png|test/rotten_banana/rotated_by_60_Screen Shot 2018-06-12 at 9.05.21 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.93165231|0.91391981|0.91286045|0.90986300|0.90945309|0.90887028|0.90869367|0.90754896|0.90571016|0.90469885
siglip2,fruitvision,Banana/Rotten/msg5170347760-70495.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana,0.9470435976982117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.21 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.48.18 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.21 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.50.15 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.16.57 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.22.50 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.10.20 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.10.55 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.94704360|0.93284822|0.92779595|0.92717564|0.92650211|0.92621779|0.92579108|0.92547923|0.92545325|0.92508674
siglip2,fruitvision,Banana/Rotten/msg5170347760-70496.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana,0.9428249001502991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.50.15 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.22.37 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.21 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.48.18 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.21 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.02.32 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.13.21 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.01.21 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.94282490|0.93071878|0.92980814|0.92872858|0.92683631|0.92616576|0.92511761|0.92406267|0.92400903|0.92301381
siglip2,fruitvision,Banana/Rotten/msg5170347760-70497.jpg,rotten_banana,test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png,rotten_banana,0.9163693189620972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 8.54.48 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.01.21 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.08 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 8.48.40 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.21 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.91636932|0.90851730|0.90491045|0.90445077|0.90334773|0.90191644|0.90141535|0.90116864|0.90095162|0.90070879
siglip2,fruitvision,Banana/Rotten/msg5170347760-70498.jpg,rotten_banana,test/rotten_banana/translation_Screen Shot 2018-06-12 at 8.54.43 PM.png,rotten_banana,0.941269040107727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/translation_Screen Shot 2018-06-12 at 8.54.43 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.48.18 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.01.21 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 8.54.48 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.20.14 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.50.15 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.94126904|0.93890733|0.93719608|0.93651950|0.93506491|0.93429476|0.93291998|0.93267053|0.93210852|0.93120968
siglip2,fruitvision,Banana/Rotten/msg5170347760-70499.jpg,rotten_banana,test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png,rotten_banana,0.9023300409317017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 8.48.40 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 8.57.29 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.08 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/rotated_by_60_Screen Shot 2018-06-12 at 9.04.01 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.21 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.90233004|0.90127385|0.89440095|0.88421762|0.88338774|0.88240665|0.88123977|0.88084674|0.87867093|0.87782115
siglip2,fruitvision,Banana/Rotten/msg5170347760-70500.jpg,rotten_banana,test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.01.21 PM.png,rotten_banana,0.9272487163543701,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.01.21 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.50.15 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.21 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.14.48 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.25.54 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.22.50 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.11.00 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 8.48.40 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.48.18 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.92724872|0.92652369|0.92646605|0.92636079|0.92514592|0.92473280|0.92271787|0.92250150|0.92242205|0.92232484
siglip2,fruitvision,Banana/Rotten/msg5170347760-70501.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana,0.9269910454750061,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.08 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.92699105|0.91558129|0.91260403|0.91101450|0.90953195|0.90935129|0.90757966|0.90424621|0.90381110|0.90229845
siglip2,fruitvision,Banana/Rotten/msg5170347760-70502.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana,0.9508400559425354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_60_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.22.50 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.10.20 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.10.55 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.50.15 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 8.48.18 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.21 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.95084006|0.93585610|0.93256658|0.92672276|0.92644083|0.92611480|0.92343473|0.92278230|0.92277926|0.92179132
siglip2,fruitvision,Banana/Rotten/msg5170347760-70503.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana,0.9409162998199463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_60_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.21 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.01.21 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 8.54.43 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.50.15 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.11.00 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.10.55 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.94091630|0.93056905|0.92574698|0.92474335|0.92468327|0.92425120|0.92410898|0.92388165|0.92291301|0.92208403
siglip2,fruitvision,Banana/Rotten/msg5170347760-70504.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana,0.939836323261261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.21 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.13.21 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.22.37 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.93983632|0.92415613|0.92302340|0.92069536|0.92022395|0.91879988|0.91776162|0.91737270|0.91706622|0.91702569
siglip2,fruitvision,Banana/Rotten/msg5170347760-70505.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana,0.9361470937728882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.27.35 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.08 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.11.00 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.93614709|0.93356389|0.93237942|0.93110257|0.93067360|0.92744315|0.92573678|0.92558014|0.92505020|0.92485666
siglip2,fruitvision,Banana/Rotten/msg5170347760-70509.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana,0.9451367855072021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.22.50 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.16.57 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.21 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_60_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.10.55 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.48.18 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.11.35 PM.png|test/rotten_banana/rotated_by_60_Screen Shot 2018-06-12 at 9.05.21 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.94513679|0.93057877|0.92963505|0.92882597|0.92617625|0.92608833|0.92602825|0.92537296|0.92315942|0.92217731
siglip2,fruitvision,Banana/Rotten/msg5170347760-70510.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana,0.9451243281364441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.21 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.50.15 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.22.50 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.48.18 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/rotated_by_60_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.10.55 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.05.37 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.94512433|0.92692441|0.92374176|0.92371196|0.92311597|0.92213225|0.92128289|0.92081630|0.91997999|0.91987932
siglip2,fruitvision,Banana/Rotten/msg5170347760-70511.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana,0.9355253577232361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.48.18 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.21 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.16.57 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.22.50 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 8.54.48 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.17.19 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.21 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.01.21 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.93552536|0.92055643|0.91981941|0.91957593|0.91866750|0.91856766|0.91742456|0.91528612|0.91466916|0.91465878
siglip2,fruitvision,Banana/Rotten/msg5170347760-70512.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana,0.943880558013916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.50.15 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.14.48 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.48.18 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 8.54.43 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.21 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.17.19 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.94388056|0.92888117|0.92867601|0.92734665|0.92589688|0.92390275|0.92373025|0.92274487|0.92251688|0.92224503
siglip2,fruitvision,Banana/Rotten/msg5170347760-70513.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana,0.9490479230880737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.48.18 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.21 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.10.20 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 8.48.18 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.16.57 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.11.35 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.94904792|0.93507189|0.93468231|0.93367702|0.93331140|0.93286246|0.93190807|0.93181407|0.93167239|0.93109441
siglip2,fruitvision,Banana/Rotten/msg5170347760-70514.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana,0.9459314942359924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/rotated_by_60_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.10.55 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.22.50 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.94593149|0.93003184|0.92960536|0.92835557|0.92748171|0.92351574|0.92346221|0.92235196|0.92204988|0.91927797
siglip2,fruitvision,Banana/Rotten/msg5170347760-70515.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana,0.8892465233802795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.08 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 8.52.01 PM.png|test/rotten_banana/rotated_by_60_Screen Shot 2018-06-12 at 9.04.01 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.88924652|0.88827419|0.88809466|0.88001335|0.87649524|0.87530947|0.87416577|0.87315619|0.87210882|0.87179172
siglip2,fruitvision,Banana/Rotten/msg5170347760-70516.jpg,rotten_banana,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png,rotten_banana,0.9470776319503784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.20.14 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.21 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.48.18 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 8.54.43 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.94707763|0.94168115|0.93621933|0.93511468|0.93431771|0.93409103|0.93368149|0.93299264|0.93276328|0.93267721
